#No	Program	Categ	RoleCode	Mission	HSFID	Role	Name	Rank	Employer	Sponsor	ID	LDate	Duration	Segments
# Updated 2022 Jun 03 03:10:47
#
# Human Space Rides
#
   128	RU	M	S18/KDR	Soyuz-18	H00069	Komandir	Pyotr Ilich Klimuk, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00077	1975 May 24 1458:10	   62:23:20?	D4EX2,S18:3
   129	RU	C	S18/BI	Soyuz-18	H00069	Bortinzhener	Vitaliy Ivanovich Sevastyanov	-	NPOE	NPOE	AS-00056	1975 May 24 1458:10	   62:23:20?	D4EX2,S18:3
   130	RU	M	S19/KDR	Soyuz-19	H00070	Komandir	Aleksey Arkhipovich Leonov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00020	1975 Jul 15 1220:00	    5:22:30:51	-
   131	RU	C	S19/BI	Soyuz-19	H00070	Bortinzhener	Valeriy Nikolaevich Kubasov	-	NPOE	NPOE	AS-00049	1975 Jul 15 1220:00	    5:22:30:51	-
   132	NASA	M	ASTP/CDR	ASTP	H00071	Commander	Thomas Patten Stafford, Brig-Gen USAF, NASA	Brig-Gen. USAF	USAF	NASA	AS-00029	1975 Jul 15 1950:01	    9:01:28:23	-
   133	NASA	C	ASTP/CMP	ASTP	H00071	Command Module Pilot	Vance DeVoe Brand, Maj. USMC (Ret.), NASA	Maj. USMC (Ret.)	NASA	NASA	AS-00084	1975 Jul 15 1950:01	    9:01:28:23	-
   134	NASA	C	ASTP/DMP	ASTP	H00071	Docking Module Pilot	Donald Kent Slayton, Maj. USAF (Ret.), NASA	Maj. USAF (Ret.)	NASA	NASA	AS-00085	1975 Jul 15 1950:01	    9:01:28:23	-
   135	RU	M	S21/KDR	Soyuz-21	H00072	Komandir	Boris Valentinovich Volynov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00044	1976 Jul  6 1208:45	   49:06:23 	OPS3EX1,S21:3
   136	RU	M	S21/BI	Soyuz-21	H00072	Bortinzhener	Vitaliy Mikhailovich Zholobov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00086	1976 Jul  6 1208:45	   49:06:23 	OPS3EX1,S21:3
   137	RU	M	S22/KDR	Soyuz-22	H00073	Komandir	Valeriy Fyodorovich Bykovskiy, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00013	1976 Sep 15 0948:30	    7:21:52:17	-
   138	RU	C	S22/BI	Soyuz-22	H00073	Bortinzhener	Vladimir Viktorovich Aksyonov	-	NPOE	NPOE	AS-00087	1976 Sep 15 0948:30	    7:21:52:17	-
   139	RU	M	S23/KDR	Soyuz-23	H00074	Komandir	Vyacheslav Dmitrievich Zudov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00088	1976 Oct 14 1739:18	    2:00:06:35	-
   140	RU	M	S23/BI	Soyuz-23	H00074	Bortinzhener	Valeriy Ilich Rozhdestvenskiy, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00089	1976 Oct 14 1739:18	    2:00:06:35	-
   141	RU	M	S24/KDR	Soyuz-24	H00075	Komandir	Viktor Vasilevich Gorbatko, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00052	1977 Feb  7 1611:50	   17:17:25 	OPS3EX2,S24:3
   142	RU	M	S24/BI	Soyuz-24	H00075	Bortinzhener	Yuriy Nikolaevich Glazkov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00090	1977 Feb  7 1611:50	   17:17:25 	OPS3EX2,S24:3
   143	RU	M	S25/KDR	Soyuz-25	H00076	Komandir	Vladimir Vasilevich Kovalyonok, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00091	1977 Oct  9 0240:35	    2:00:44:45	-
   144	RU	C	S25/BI	Soyuz-25	H00076	Bortinzhener	Valeriy Viktorovich Ryumin	-	NPOE	NPOE	AS-00092	1977 Oct  9 0240:35	    2:00:44:45	-
   145	RU	M	S26/KDR	Soyuz-26	H00077	Komandir	Yuriy Viktorovich Romanenko, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00093	1977 Dec 10 0118:40	   96:10:00 	D5EO1,S27:3
   146	RU	C	S26/BI	Soyuz-26	H00077	Bortinzhener	Georgiy Mikhailovich Grechko	-	NPOE	NPOE	AS-00083	1977 Dec 10 0118:40	   96:10:00 	D5EO1,S27:3
   147	RU	M	S27/KDR	Soyuz-27	H00078	Komandir	Vladimir Aleksandrovich Dzhanibekov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00094	1978 Jan 10 1226:00	    5:22:58?	D5EP1,S26:3
   148	RU	C	S27/BI	Soyuz-27	H00078	Bortinzhener	Oleg Grigor'evich Makarov	-	NPOE	NPOE	AS-00073	1978 Jan 10 1226:00	    5:22:58?	D5EP1,S26:3
   149	RU	M	S28/KDR	Soyuz-28	H00079	Komandir	Aleksey Aleksandrovich Gubarev, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00082	1978 Mar  2 1528:10	    7:22:16:00	D5EP2,S28:3
   150	RU	M	S28/KI	Soyuz-28	H00079	Kosmonavt-issledovatel'	Vladimir Remek, Capt. CSSR AF	Capt. CSSR AF	CSL	TSPK	AS-00095	1978 Mar  2 1528:10	    7:22:16:00	D5EP2,S28:3
   151	RU	M	S29/KDR	Soyuz-29	H00080	Komandir	Vladimir Vasilevich Kovalyonok, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00091	1978 Jun 15 2016:45	  139:14:47 	D5EO2,S31:3,D5EO2,S31:5
   152	RU	C	S29/BI	Soyuz-29	H00080	Bortinzhener	Aleksandr Sergeevich Ivanchenkov	-	NPOE	NPOE	AS-00096	1978 Jun 15 2016:45	  139:14:47 	D5EO2,S31:3,D5EO2,S31:5
   153	RU	M	S30/KDR	Soyuz-30	H00081	Komandir	Pyotr Ilich Klimuk, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00077	1978 Jun 27 1527:21	    7:22:02:59	D5EP3,S30:3
   154	RU	M	S30/KI	Soyuz-30	H00081	Kosmonavt-issledovatel'	Miroslaw Hermaszewski, Col. Polska Let.	Col. Polska Let.	WLOP	TSPK	AS-00097	1978 Jun 27 1527:21	    7:22:02:59	D5EP3,S30:3
   155	RU	M	S31/KDR	Soyuz-31	H00082	Komandir	Valeriy Fyodorovich Bykovskiy, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00013	1978 Aug 26 1451:30	    7:20:49:04	D5EP4,S29:3
   156	RU	M	S31/KI	Soyuz-31	H00082	Kosmonavt-issledovatel'	Sigmund Jahn, Lt-Kol. DDR AF	Lt-Kol LSK	LSK	TSPK	AS-00098	1978 Aug 26 1451:30	    7:20:49:04	D5EP4,S29:3
   157	RU	M	S32/KDR	Soyuz-32	H00083	Komandir	Vladimir Aleksandrovich Lyakhov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00099	1979 Feb 25 1153:49	  175:00:35 	D5EO3,S34:3,D5EO3,S34:5
   158	RU	C	S32/BI	Soyuz-32	H00083	Bortinzhener	Valeriy Viktorovich Ryumin	-	NPOE	NPOE	AS-00092	1979 Feb 25 1153:49	  175:00:35 	D5EO3,S34:3,D5EO3,S34:5
   159	RU	C	S33/KDR	Soyuz-33	H00084	Komandir	Nikolai Nikolaevich Rukavishnikov	-	NPOE	NPOE	AS-00059	1979 Apr 10 1734:34	    1:23:01:06	-
   160	RU	M	S33/KI	Soyuz-33	H00084	Kosmonavt-issledovatel'	Georgiy Ivanov, Maj. Bulgar. AF	Maj. Bulg. AF	VVSPG	TSPK	AS-00100	1979 Apr 10 1734:34	    1:23:01:06	-
   161	RU	M	S35/KDR	Soyuz-35	H00085	Komandir	Leonid Ivanovich Popov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00101	1980 Apr  9 1338:22	  184:20:11 	D5EO4,S36:3,D5EO4,S37:3,D5EO4,S37:5
   162	RU	C	S35/BI	Soyuz-35	H00085	Bortinzhener	Valeriy Viktorovich Ryumin	-	NPOE	NPOE	AS-00092	1980 Apr  9 1338:22	  184:20:11 	D5EO4,S36:3,D5EO4,S37:3,D5EO4,S37:5
   163	RU	C	S36/KDR	Soyuz-36	H00086	Komandir	Valeriy Nikolaevich Kubasov	-	NPOE	NPOE	AS-00049	1980 May 26 1820:39	    7:20:45 	D5EP5,S35:3
   164	RU	M	S36/KI	Soyuz-36	H00086	Kosmonavt-issledovatel'	Farkas Bertalan, Lt Col Magyar AF	LtCol Magyar AF	MAGL	TSPK	AS-00102	1980 May 26 1820:39	    7:20:45 	D5EP5,S35:3
   165	RU	M	T2/KDR	Soyuz T-2	H00087	Komandir	Yuriy Vasilevich Malyshev, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00103	1980 Jun  5 1419:30	    3:22:19 	D5EP6,T2:3
   166	RU	C	T2/BI	Soyuz T-2	H00087	Bortinzhener	Vladimir Viktorovich Aksyonov	-	NPOE	NPOE	AS-00087	1980 Jun  5 1419:30	    3:22:19 	D5EP6,T2:3
   167	RU	M	S37/KDR	Soyuz-37	H00088	Komandir	Viktor Vasilevich Gorbatko, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00052	1980 Jul 23 1833:03	    7:20:41 	D5EP7,S36:5
   168	RU	M	S37/KI	Soyuz-37	H00088	Kosmonavt-issledovatel'	Pham Tuan, Lt Col Viet AF	Lt. Col Viet AF	KQN	TSPK	AS-00104	1980 Jul 23 1833:03	    7:20:41 	D5EP7,S36:5
   169	RU	M	S38/KDR	Soyuz-38	H00089	Komandir	Yuriy Viktorovich Romanenko, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00093	1980 Sep 18 1911:04	    7:20:43 	D5EP8,S38:3
   170	RU	M	S38/KI	Soyuz-38	H00089	Kosmonavt-issledovatel'	Arnaldo Tamayo Mendez, Col. Cuban AF	Col. Cuban AF	DAAFAR	TSPK	AS-00105	1980 Sep 18 1911:04	    7:20:43 	D5EP8,S38:3
   171	RU	M	T3/KDR	Soyuz T-3	H00090	Komandir	Leonid Denisovich Kizim, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00106	1980 Nov 27 1418:28	   12:19:07 	D5EO5,T3:3
   172	RU	C	T3/BI	Soyuz T-3	H00090	Bortinzhener	Oleg Grigor'evich Makarov	-	NPOE	NPOE	AS-00073	1980 Nov 27 1418:28	   12:19:07 	D5EO5,T3:3
   173	RU	C	T3/KI	Soyuz T-3	H00090	Kosmonavt-issledovatel'	Gennadiy Mikhailovich Strekalov	-	NPOE	NPOE	AS-00107	1980 Nov 27 1418:28	   12:19:07 	D5EO5,T3:3
   174	RU	M	T4/KDR	Soyuz T-4	H00091	Komandir	Vladimir Vasilevich Kovalyonok, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00091	1981 Mar 12 1900:11	   74:17:37?	D5EO6,T4:3
   175	RU	C	T4/BI	Soyuz T-4	H00091	Bortinzhener	Viktor Petrovich Savinykh	-	NPOE	NPOE	AS-00108	1981 Mar 12 1900:11	   74:17:37?	D5EO6,T4:3
   176	RU	M	S39/KDR	Soyuz-39	H00092	Komandir	Vladimir Aleksandrovich Dzhanibekov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00094	1981 Mar 22 1458:55	    7:20:42 	D5EP9,S39:3
   177	RU	M	S39/KI	Soyuz-39	H00092	Kosmonavt-issledovatel'	Jugderdemidyn Gurragcha, Capt. MPA	Capt. MPA	MPA	TSPK	AS-00109	1981 Mar 22 1458:55	    7:20:42 	D5EP9,S39:3
   178	NASA	C	STS1/CDR	STS-1	H00093	Commander	John Young, Capt USN (Ret.), NASA	Capt. USN (Ret.)	NASA	NASA	AS-00021	1981 Apr 12 1200:04	    2:06:20:47	-
   179	NASA	M	STS1/PLT	STS-1	H00093	Pilot	Robert Crippen, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00110	1981 Apr 12 1200:04	    2:06:20:47	-
   180	RU	M	S40/KDR	Soyuz-40	H00094	Komandir	Leonid Ivanovich Popov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00101	1981 May 14 1716:38	    7:20:41 	D5EP10,S40:3
   181	RU	M	S40/KI	Soyuz-40	H00094	Kosmonavt-issledovatel'	Dumitru Prunariu, Sen. Lt. Romanian AF	Sen.Lt. RomAF	ROAF	TSPK	AS-00111	1981 May 14 1716:38	    7:20:41 	D5EP10,S40:3
   182	NASA	M	STS2/CDR	STS-2	H00095	Commander	Joseph H. Engle, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00024	1981 Nov 12 1510:00	    2:06:13:13	-
   183	NASA	M	STS2/PLT	STS-2	H00095	Pilot	Richard H. Truly, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00112	1981 Nov 12 1510:00	    2:06:13:13	-
   184	NASA	M	STS3/CDR	STS-3	H00096	Commander	Jack R. Lousma, Col. USMC, NASA	Col. USMC	USMC	NASA	AS-00071	1982 Mar 22 1600:00	    8:00:04:45	-
   185	NASA	M	STS3/PLT	STS-3	H00096	Pilot	C. Gordon Fullerton, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00113	1982 Mar 22 1600:00	    8:00:04:45	-
   186	RU	M	T5/KDR	Soyuz T-5	H00097	Komandir	Anatoliy Nikolaevich Berezovoy, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00114	1982 May 13 0958:05	  211:09:04 	D6EO1,T7:3,D6EO1,T7:5
   187	RU	C	T5/BI	Soyuz T-5	H00097	Bortinzhener	Valentin Vitalevich Lebedev	-	NPOE	NPOE	AS-00078	1982 May 13 0958:05	  211:09:04 	D6EO1,T7:3,D6EO1,T7:5
   188	RU	M	T6/KDR	Soyuz T-6	H00098	Komandir	Vladimir Aleksandrovich Dzhanibekov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00094	1982 Jun 24 1629:48	    7:21:50:52	D6EP1,T6:3
   189	RU	C	T6/BI	Soyuz T-6	H00098	Bortinzhener	Aleksandr Sergeevich Ivanchenkov	-	NPOE	NPOE	AS-00096	1982 Jun 24 1629:48	    7:21:50:52	D6EP1,T6:3
   190	RU	M	T6/KI	Soyuz T-6	H00098	Kosmonavt-issledovatel'	Jean-Loup Chretien, Col. AAF, CNES	Col AAF	AAF	CNES	AS-00115	1982 Jun 24 1629:48	    7:21:50:52	D6EP1,T6:3
   191	NASA	M	STS4/CDR	STS-4	H00099	Commander	Thomas K. Mattingly, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00064	1982 Jun 27 1500:00	    7:01:09:40	-
   192	NASA	M	STS4/PLT	STS-4	H00099	Pilot	Henry W. Hartsfield, Jr, NASA	-	NASA	NASA	AS-00116	1982 Jun 27 1500:00	    7:01:09:40	-
   193	RU	M	T7/KDR	Soyuz T-7	H00100	Komandir	Leonid Ivanovich Popov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00101	1982 Aug 19 1711:52	    7:21:52 	D6EP2,T5:3
   194	RU	C	T7/BI	Soyuz T-7	H00100	Bortinzhener	Aleksandr Aleksandrovich Serebrov	-	NPOE	NPOE	AS-00117	1982 Aug 19 1711:52	    7:21:52 	D6EP2,T5:3
   195	RU	C	T7/KI	Soyuz T-7	H00100	Kosmonavt-issledovatel'	Svetlana Yevgenevna Savitskaya	-	NPOE	NPOE	AS-00118	1982 Aug 19 1711:52	    7:21:52 	D6EP2,T5:3
   196	NASA	C	STS5/CDR	STS-5	H00101	Commander	Vance D. Brand, NASA	-	NASA	NASA	AS-00084	1982 Nov 11 1219:00	    5:02:14:26	-
   197	NASA	M	STS5/PLT	STS-5	H00101	Pilot	Robert F. Overmyer, Col. USMC, NASA	Col. USMC	USMC	NASA	AS-00119	1982 Nov 11 1219:00	    5:02:14:26	-
   198	NASA	C	STS5/MS1	STS-5	H00101	Mission Specialist 1	Joseph P. Allen, Ph.D., NASA	-	NASA	NASA	AS-00120	1982 Nov 11 1219:00	    5:02:14:26	-
   199	NASA	C	STS5/MS2	STS-5	H00101	Mission Specialist 2	William B. Lenoir, Ph.D., NASA	-	NASA	NASA	AS-00121	1982 Nov 11 1219:00	    5:02:14:26	-
   200	NASA	C	STS6/CDR	STS-6	H00102	Commander	Paul J. Weitz, Capt USN Ret., NASA	Capt. USN (Ret.)	NASA	NASA	AS-00069	1983 Apr  4 1830:00	    5:00:23:42	-
   201	NASA	M	STS6/PLT	STS-6	H00102	Pilot	Karol J. Bobko, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00122	1983 Apr  4 1830:00	    5:00:23:42	-
   202	NASA	C	STS6/MS1	STS-6	H00102	Mission Specialist 1	F. Story Musgrave, MD, NASA	-	NASA	NASA	AS-00123	1983 Apr  4 1830:00	    5:00:23:42	-
   203	NASA	C	STS6/MS2	STS-6	H00102	Mission Specialist 2	Donald H. Peterson, NASA	-	NASA	NASA	AS-00124	1983 Apr  4 1830:00	    5:00:23:42	-
   204	RU	M	T8/KDR	Soyuz T-8	H00103	Komandir	Vladimir Georgevich Titov, Podpol. VVS	Podpol. VVS	VVS	TSPK	AS-00125	1983 Apr 20 1310:54	    2:00:17:48	-
   205	RU	C	T8/BI	Soyuz T-8	H00103	Bortinzhener	Gennadiy Mikhailovich Strekalov	-	NPOE	NPOE	AS-00107	1983 Apr 20 1310:54	    2:00:17:48	-
   206	RU	C	T8/KI	Soyuz T-8	H00103	Kosmonavt-issledovatel'	Aleksandr Aleksandrovich Serebrov	-	NPOE	NPOE	AS-00117	1983 Apr 20 1310:54	    2:00:17:48	-
   207	NASA	M	STS7/CDR	STS-7	H00104	Commander	Robert L. Crippen, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00110	1983 Jun 18 1133:00	    6:02:23:59	-
   208	NASA	M	STS7/PLT	STS-7	H00104	Pilot	Frederick H. Hauck, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00126	1983 Jun 18 1133:00	    6:02:23:59	-
   209	NASA	M	STS7/MS1	STS-7	H00104	Mission Specialist 1	John M. Fabian, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00127	1983 Jun 18 1133:00	    6:02:23:59	-
   210	NASA	C	STS7/MS2	STS-7	H00104	Mission Specialist 2	Sally K. Ride, Ph.D., NASA	-	NASA	NASA	AS-00128	1983 Jun 18 1133:00	    6:02:23:59	-
   211	NASA	C	STS7/MS3	STS-7	H00104	Mission Specialist 3	Norman E. Thagard, MD, NASA	-	NASA	NASA	AS-00129	1983 Jun 18 1133:00	    6:02:23:59	-
   212	RU	M	T9/KDR	Soyuz T-9	H00105	Komandir	Vladimir Aleksandrovich Lyakhov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00099	1983 Jun 27 0912:18	  149:10:46 	D6EO2,T9:3,D6EO2,T9:5
   213	RU	C	T9/BI	Soyuz T-9	H00105	Bortinzhener	Aleksandr Pavlovich Aleksandrov	-	NPOE	NPOE	AS-00130	1983 Jun 27 0912:18	  149:10:46 	D6EO2,T9:3,D6EO2,T9:5
   214	NASA	M	STS8/CDR	STS-8	H00106	Commander	Richard H. Truly, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00112	1983 Aug 30 0632:00	    6:01:08:43	-
   215	NASA	M	STS8/PLT	STS-8	H00106	Pilot	Daniel C. Brandenstein, Cdr. USN, NASA	Cdr. USN	USN	NASA	AS-00131	1983 Aug 30 0632:00	    6:01:08:43	-
   216	NASA	M	STS8/MS1	STS-8	H00106	Mission Specialist 1	Guion S. Bluford, Lt.Col. USAF, NASA	Lt.Col USAF	USAF	NASA	AS-00132	1983 Aug 30 0632:00	    6:01:08:43	-
   217	NASA	M	STS8/MS2	STS-8	H00106	Mission Specialist 2	Dale A. Gardner, Lt.Cdr. USN, NASA	Lt.Cdr USN	USN	NASA	AS-00133	1983 Aug 30 0632:00	    6:01:08:43	-
   218	NASA	C	STS8/MS3	STS-8	H00106	Mission Specialist 3	William E. Thornton, MD, NASA	-	NASA	NASA	AS-00134	1983 Aug 30 0632:00	    6:01:08:43	-
   219	NASA	C	STS9/CDR	STS-9	H00107	Commander	John W. Young, Capt. USN (Ret.), NASA	Capt. USN (Ret.)	NASA	NASA	AS-00021	1983 Nov 28 1600:00	   10:07:47:24	-
   220	NASA	M	STS9/PLT	STS-9	H00107	Pilot	Brewster H. Shaw, Jr., Maj USAF	Maj. USAF	USAF	NASA	AS-00135	1983 Nov 28 1600:00	   10:07:47:24	-
   221	NASA	C	STS9/MS1	STS-9	H00107	Mission Specialist 1	Owen K. Garriott, PhD. NASA	-	NASA	NASA	AS-00070	1983 Nov 28 1600:00	   10:07:47:24	-
   222	NASA	C	STS9/MS2	STS-9	H00107	Mission Specialist 2	Robert A.R. Parker, Ph.D., NASA	-	NASA	NASA	AS-00136	1983 Nov 28 1600:00	   10:07:47:24	-
   223	NASA	C	STS9/PS1	STS-9	H00107	Payload Specialist 1	Ulf Merbold, Ph.D., ESA	-	ESA	ESA	AS-00137	1983 Nov 28 1600:00	   10:07:47:24	-
   224	NASA	PG	STS9/PS2	STS-9	H00107	Payload Specialist 2	Byron K. Lichtenberg, Ph.D.	-	MIT	NASA	AS-00138	1983 Nov 28 1600:00	   10:07:47:24	-
   225	NASA	C	STS41B/CDR	STS-41B	H00108	Commander	Vance D. Brand, NASA	-	NASA	NASA	AS-00084	1984 Feb  3 1300:00	    7:23:15:55	-
   226	NASA	M	STS41B/PLT	STS-41B	H00108	Pilot	Robert L. Gibson, Lt Cdr USN	LtCdr USN	USN	NASA	AS-00139	1984 Feb  3 1300:00	    7:23:15:55	-
   227	NASA	C	STS41B/MS1	STS-41B	H00108	Mission Specialist 1	Ronald E. McNair, Ph.D., NASA	-	NASA	NASA	AS-00140	1984 Feb  3 1300:00	    7:23:15:55	-
   228	NASA	M	STS41B/MS2	STS-41B	H00108	Mission Specialist 2	Robert L. Stewart, Lt Col USAF	LtCol. USAF	USAF	NASA	AS-00141	1984 Feb  3 1300:00	    7:23:15:55	-
   229	NASA	M	STS41B/MS3	STS-41B	H00108	Mission Specialist 3	Bruce McCandless, II, Capt. USN	Capt USN	USN	NASA	AS-00142	1984 Feb  3 1300:00	    7:23:15:55	-
   230	RU	M	T10/KDR	Soyuz T-10	H00109	Komandir	Leonid Denisovich Kizim, Podpol. VVS	Pol. VVS	VVS	TSPK	AS-00106	1984 Feb  8 1207:26	  236:22:49?	D6EO3,T11:3,D6EO3,T11:5
   231	RU	C	T10/BI	Soyuz T-10	H00109	Bortinzhener	Vladimir Alekseevich Solov'yov	-	NPOE	NPOE	AS-00143	1984 Feb  8 1207:26	  236:22:49?	D6EO3,T11:3,D6EO3,T11:5
   232	RU	C	T10/KI	Soyuz T-10	H00109	Kosmonavt-issledovatel'	Oleg Yur'evich At'kov, MD	-	IMBP	IMBP	AS-00144	1984 Feb  8 1207:26	  236:22:49?	D6EO3,T11:3,D6EO3,T11:5
   233	RU	M	T11/KDR	Soyuz T-11	H00110	Komandir	Yuriy Vasilevich Malyshev, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00103	1984 Apr  3 1308:42	    7:21:40 	D6EP3,T10:3
   234	RU	C	T11/BI	Soyuz T-11	H00110	Bortinzhener	Gennadiy Mikhailovich Strekalov	-	NPOE	NPOE	AS-00107	1984 Apr  3 1308:42	    7:21:40 	D6EP3,T10:3
   235	RU	M	T11/KI	Soyuz T-11	H00110	Kosmonavt-issledovatel'	Rakesh Sharma, Sqn Ldr Indian AF	Sqn Ldr InAF	INAF	TSPK	AS-00145	1984 Apr  3 1308:42	    7:21:40 	D6EP3,T10:3
   236	NASA	M	STS41C/CDR	STS-41C	H00111	Commander	Robert L. Crippen, Capt. USN	Capt USN	USN	NASA	AS-00110	1984 Apr  6 1358:00	    6:23:40:07	-
   237	NASA	C	STS41C/PLT	STS-41C	H00111	Pilot	F. Richard Scobee, LtCol USAF (Ret), NASA	LtCol. USAF (Ret.)	NASA	NASA	AS-00146	1984 Apr  6 1358:00	    6:23:40:07	-
   238	NASA	C	STS41C/MS1	STS-41C	H00111	Mission Specialist 1	Terry J. Hart, NASA	-	NASA	NASA	AS-00147	1984 Apr  6 1358:00	    6:23:40:07	-
   239	NASA	C	STS41C/MS2	STS-41C	H00111	Mission Specialist 2	James D. van Hoften, Ph.D., NASA	-	NASA	NASA	AS-00148	1984 Apr  6 1358:00	    6:23:40:07	-
   240	NASA	C	STS41C/MS3	STS-41C	H00111	Mission Specialist 3	George D. Nelson, Ph.D., NASA	-	NASA	NASA	AS-00149	1984 Apr  6 1358:00	    6:23:40:07	-
   241	RU	M	T12/KDR	Soyuz T-12	H00112	Komandir	Vladimir Aleksandrovich Dzhanibekov, Pol. VVS	Pol. VVS	VVS	TSPK	AS-00094	1984 Jul 17 1740:54	   11:19:14 	D6EP4,T12:3
   242	RU	C	T12/BI	Soyuz T-12	H00112	Bortinzhener	Svetlana Yevgenevna Savitskaya	-	NPOE	NPOE	AS-00118	1984 Jul 17 1740:54	   11:19:14 	D6EP4,T12:3
   243	RU	C	T12/KI	Soyuz T-12	H00112	Kosmonavt-issledovatel'	Igor Petrovich Volk	-	LII	LII	AS-00150	1984 Jul 17 1740:54	   11:19:14 	D6EP4,T12:3
   244	NASA	C	STS41D/CDR	STS-41D	H00113	Commander	Henry W. Hartsfield, Jr., Col USAF (Ret), NASA	Col. USAF (Ret.)	NASA	NASA	AS-00116	1984 Aug 30 1241:50	    6:00:56:04	-
   245	NASA	M	STS41D/PLT	STS-41D	H00113	Pilot	Michael L. Coats, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00151	1984 Aug 30 1241:50	    6:00:56:04	-
   246	NASA	M	STS41D/MS1	STS-41D	H00113	Mission Specialist 1	R. Michael Mullane, Lt Col USAF, NASA	LtCol. USAF	USAF	NASA	AS-00152	1984 Aug 30 1241:50	    6:00:56:04	-
   247	NASA	C	STS41D/MS2	STS-41D	H00113	Mission Specialist 2	Steven A. Hawley, Ph.D., NASA	-	NASA	NASA	AS-00153	1984 Aug 30 1241:50	    6:00:56:04	-
   248	NASA	C	STS41D/MS3	STS-41D	H00113	Mission Specialist 3	Judith A. Resnik, Ph.D, NASA	-	NASA	NASA	AS-00154	1984 Aug 30 1241:50	    6:00:56:04	-
   249	NASA	PB	STS41D/PS1	STS-41D	H00113	Payload Specialist 1	Charles D. Walker, MDAC	-	MDAC	MDAC	AS-00155	1984 Aug 30 1241:50	    6:00:56:04	-
   250	NASA	M	STS41G/CDR	STS-41G	H00114	Commander	Robert L. Crippen, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00110	1984 Oct  5 1103:00	    8:05:23:33	-
   251	NASA	M	STS41G/PLT	STS-41G	H00114	Pilot	Jon A. McBride, Cdr. USN, NASA	Cdr. USN	USN	NASA	AS-00156	1984 Oct  5 1103:00	    8:05:23:33	-
   252	NASA	C	STS41G/MS1	STS-41G	H00114	Mission Specialist 1	Sally K. Ride, Ph.D., NASA	-	NASA	NASA	AS-00128	1984 Oct  5 1103:00	    8:05:23:33	-
   253	NASA	C	STS41G/MS2	STS-41G	H00114	Mission Specialist 2	Kathryn D. Sullivan, Ph.D., NASA	-	NASA	NASA	AS-00157	1984 Oct  5 1103:00	    8:05:23:33	-
   254	NASA	M	STS41G/MS3	STS-41G	H00114	Mission Specialist 3	David C. Leestma, LtCdr USN, NASA	Lt.Cdr USN	USN	NASA	AS-00158	1984 Oct  5 1103:00	    8:05:23:33	-
   255	NASA	M	STS41G/PS1	STS-41G	H00114	Payload Specialist 1	Marc Garneau, PhD, CSA, Cdr(N) CF	Cdr(N) CF	CFCA	CSA	AS-00159	1984 Oct  5 1103:00	    8:05:23:33	-
   256	NASA	C	STS41G/PS2	STS-41G	H00114	Payload Specialist 2	Paul D. Scully-Power, NUWC	-	NUSC	NASA	AS-00160	1984 Oct  5 1103:00	    8:05:23:33	-
